1 2 11177   6.00000000000E-003  1.19642034377E-001  0.00000000000E+000  4.53868204112E+002
1 2 11269   6.00000000000E-003  8.88247183164E-002  0.00000000000E+000  4.80311106625E+002
1 2 9924   6.00000000000E-003  8.27045197080E-002  0.00000000000E+000  4.81615129964E+002
1 2 11308   6.00000000000E-003  5.66660686411E-002  0.00000000000E+000  4.88293422093E+002
1 2 14126   6.00000000000E-003  1.88047288583E-002  0.00000000000E+000  5.01694366171E+002
1 2 9946   6.00000000000E-003  2.85905868273E-002  0.00000000000E+000  4.97960677771E+002
1 2 14236   6.00000000000E-003  3.73666172982E-002  0.00000000000E+000  4.94692807236E+002
1 2 14127   6.00000000000E-003  1.90960623786E-002  0.00000000000E+000  5.01583475780E+002
1 2 14237   6.00000000000E-003  3.78270963391E-002  0.00000000000E+000  4.94524645635E+002
1 2 9925   6.00000000000E-003  7.17600111151E-002  0.00000000000E+000  4.84163479597E+002
1 2 11337   6.00000000000E-003  1.42347608704E-002  0.00000000000E+000  5.03402192971E+002
1 2 14163   6.00000000000E-003  1.09259194453E-001  0.00000000000E+000  4.75121219605E+002
1 2 9925   6.00000000000E-003  7.19604972348E-002  0.00000000000E+000  4.84116698201E+002
1 2 14240   6.00000000000E-003  3.87719108226E-002  0.00000000000E+000  4.94187259134E+002
1 2 14164   6.00000000000E-003  1.09640196747E-001  0.00000000000E+000  4.74780902983E+002
1 2 14241   6.00000000000E-003  3.90383550065E-002  0.00000000000E+000  4.94090588731E+002
1 2 14242   6.00000000000E-003  1.04592422594E-001  0.00000000000E+000  4.76957358875E+002
1 2 11282   6.00000000000E-003  2.66749134508E-002  0.00000000000E+000  4.98690727639E+002
1 2 11338   6.00000000000E-003  1.40684299296E-002  0.00000000000E+000  5.03463552211E+002
1 2 14175   6.00000000000E-003  9.33128098479E-002  0.00000000000E+000  4.79402649349E+002
1 2 10880   6.00000000000E-003  4.85528988378E-002  0.00000000000E+000  4.90833922872E+002
1 2 10880   6.00000000000E-003  4.87213923798E-002  0.00000000000E+000  4.90778574989E+002
1 2 14176   6.00000000000E-003  4.98565323871E-002  0.00000000000E+000  4.90407381350E+002
1 2 14245   6.00000000000E-003  9.18984754932E-002  0.00000000000E+000  4.79682758163E+002
1 2 14246   6.00000000000E-003  9.22705868000E-002  0.00000000000E+000  4.79606266111E+002
1 2 11340   6.00000000000E-003  2.18523156298E-002  0.00000000000E+000  5.00534594776E+002
1 2 14177   6.00000000000E-003  5.97641524705E-002  0.00000000000E+000  4.87388930821E+002
1 2 10877   6.00000000000E-003  5.84279674445E-002  0.00000000000E+000  4.87781781116E+002
1 2 10877   6.00000000000E-003  5.85987786724E-002  0.00000000000E+000  4.87731763350E+002
1 2 9924   6.00000000000E-003  8.29049898944E-002  0.00000000000E+000  4.81567047970E+002
1 2 10864   6.00000000000E-003  8.45724050953E-002  0.00000000000E+000  4.81217818036E+002
1 2 10864   6.00000000000E-003  8.46560352795E-002  0.00000000000E+000  4.81199620944E+002
1 2 11270   6.00000000000E-003  5.02141185098E-002  0.00000000000E+000  4.90292019868E+002
1 2 9946   6.00000000000E-003  2.82557298627E-002  0.00000000000E+000  4.98089300090E+002
1 2 11341   6.00000000000E-003  2.21196317420E-002  0.00000000000E+000  5.00432761830E+002
1 2 9924   6.00000000000E-003  8.31054600808E-002  0.00000000000E+000  4.81526270481E+002
1 2 10875   6.00000000000E-003  2.50518899812E-002  0.00000000000E+000  4.99314000817E+002
1 2 10875   6.00000000000E-003  2.51806085845E-002  0.00000000000E+000  4.99264133364E+002
1 2 14180   6.00000000000E-003  2.63451270777E-002  0.00000000000E+000  4.98817778869E+002
1 2 10866   6.00000000000E-003  1.01960505561E-001  0.00000000000E+000  4.77592088983E+002
1 2 10866   6.00000000000E-003  1.02160829044E-001  0.00000000000E+000  4.77545126446E+002
1 2 11362   6.00000000000E-003  1.32586847389E-002  0.00000000000E+000  5.03759625222E+002
1 2 14181   6.00000000000E-003  1.03067049388E-001  0.00000000000E+000  4.77329882971E+002
1 2 14255   6.00000000000E-003  4.11611379982E-002  0.00000000000E+000  4.93337518345E+002
1 2 14256   6.00000000000E-003  4.15377883370E-002  0.00000000000E+000  4.93203611276E+002
1 2 14182   6.00000000000E-003  1.03544390456E-001  0.00000000000E+000  4.77214561252E+002
1 2 10872   6.00000000000E-003  6.83481283250E-002  0.00000000000E+000  4.85046890068E+002
1 2 10872   6.00000000000E-003  6.85420284595E-002  0.00000000000E+000  4.84996260114E+002
1 2 11285   6.00000000000E-003  7.00289175534E-002  0.00000000000E+000  4.84604727993E+002
1 2 11363   6.00000000000E-003  1.37614259724E-002  0.00000000000E+000  5.03576107637E+002
1 2 14183   6.00000000000E-003  3.98527102078E-002  0.00000000000E+000  4.93802113997E+002
1 2 14259   6.00000000000E-003  7.46098439792E-002  0.00000000000E+000  4.83472493981E+002
1 2 14260   6.00000000000E-003  7.50072607641E-002  0.00000000000E+000  4.83376427631E+002
1 2 14184   6.00000000000E-003  4.01649282506E-002  0.00000000000E+000  4.93691093130E+002
1 2 14261   6.00000000000E-003  3.44763194467E-002  0.00000000000E+000  4.95747635526E+002
2 1 8   5.00000000000E-003  1.00000000000E-002  0.00000000000E+000  5.05000000000E+002
2 1 900   4.74999998324E-003  1.00000000000E-002  0.00000000000E+000  5.04985824271E+002
2 1 901   4.24999998613E-003  1.00000000000E-002  0.00000000000E+000  5.04972897755E+002
2 1 891   4.49999996648E-003  1.00000000000E-002  0.00000000000E+000  5.04978087566E+002
2 1 902   3.75000002061E-003  1.00000000000E-002  0.00000000000E+000  5.04965040000E+002
2 1 892   4.00000000579E-003  1.00000000000E-002  0.00000000000E+000  5.04968636010E+002
2 1 903   3.25000003095E-003  1.00000000000E-002  0.00000000000E+000  5.04959297998E+002
2 1 893   3.50000003543E-003  1.00000000000E-002  0.00000000000E+000  5.04961964157E+002
2 1 904   2.75000001324E-003  1.00000000000E-002  0.00000000000E+000  5.04954930470E+002
2 1 894   3.00000002648E-003  1.00000000000E-002  0.00000000000E+000  5.04956968049E+002
2 1 905   2.24999998676E-003  1.00000000000E-002  0.00000000000E+000  5.04951591187E+002
2 1 895   2.50000000000E-003  1.00000000000E-002  0.00000000000E+000  5.04953147021E+002
2 1 906   1.74999996905E-003  1.00000000000E-002  0.00000000000E+000  5.04949082283E+002
2 1 896   1.99999997352E-003  1.00000000000E-002  0.00000000000E+000  5.04950241762E+002
2 1 907   1.24999997939E-003  1.00000000000E-002  0.00000000000E+000  5.04947281809E+002
2 1 897   1.49999996457E-003  1.00000000000E-002  0.00000000000E+000  5.04948098628E+002
2 1 908   7.50000013866E-004  1.00000000000E-002  0.00000000000E+000  5.04946116442E+002
2 1 898   9.99999994210E-004  1.00000000000E-002  0.00000000000E+000  5.04946622765E+002
2 1 909   2.50000016762E-004  1.00000000000E-002  0.00000000000E+000  5.04945544687E+002
2 1 899   5.00000033523E-004  1.00000000000E-002  0.00000000000E+000  5.04945758147E+002
2 1 22   0.00000000000E+000  1.00000000000E-002  0.00000000000E+000  5.04945473870E+002
2 2 10995   6.00000000000E-003  1.29501232712E-002  0.00000000000E+000  5.03081143096E+002
2 2 10996   6.00000000000E-003  1.25987917909E-002  0.00000000000E+000  5.03315166121E+002
2 2 11177   6.00000000000E-003  1.19642034377E-001  0.00000000000E+000  4.41983977952E+002
2 2 11269   6.00000000000E-003  8.88247183164E-002  0.00000000000E+000  4.67903132962E+002
2 2 9924   6.00000000000E-003  8.27045197080E-002  0.00000000000E+000  4.69426485143E+002
2 2 11308   6.00000000000E-003  5.66660686411E-002  0.00000000000E+000  4.78199306737E+002
2 2 14126   6.00000000000E-003  1.88047288583E-002  0.00000000000E+000  4.99195006642E+002
2 2 9946   6.00000000000E-003  2.85905868273E-002  0.00000000000E+000  4.92855333062E+002
2 2 14236   6.00000000000E-003  3.73666172982E-002  0.00000000000E+000  4.87647383124E+002
2 2 14127   6.00000000000E-003  1.90960623786E-002  0.00000000000E+000  4.98999785109E+002
2 2 14237   6.00000000000E-003  3.78270963391E-002  0.00000000000E+000  4.87385655603E+002
2 2 9925   6.00000000000E-003  7.17600111151E-002  0.00000000000E+000  4.72607833537E+002
2 2 11337   6.00000000000E-003  1.42347608704E-002  0.00000000000E+000  5.02228048026E+002
2 2 14163   6.00000000000E-003  1.09259194453E-001  0.00000000000E+000  4.62894153720E+002
2 2 9925   6.00000000000E-003  7.19604972348E-002  0.00000000000E+000  4.72550896287E+002
2 2 14240   6.00000000000E-003  3.87719108226E-002  0.00000000000E+000  4.86867241556E+002
2 2 14164   6.00000000000E-003  1.09640196747E-001  0.00000000000E+000  4.62525149866E+002
2 2 14241   6.00000000000E-003  3.90383550065E-002  0.00000000000E+000  4.86717758587E+002
2 2 14242   6.00000000000E-003  1.04592422594E-001  0.00000000000E+000  4.64533747376E+002
2 2 11282   6.00000000000E-003  2.66749134508E-002  0.00000000000E+000  4.94060048389E+002
2 2 11338   6.00000000000E-003  1.40684299296E-002  0.00000000000E+000  5.02339170756E+002
2 2 14175   6.00000000000E-003  9.33128098479E-002  0.00000000000E+000  4.66892246693E+002
2 2 10880   6.00000000000E-003  4.85528988378E-002  0.00000000000E+000  4.81860706921E+002
2 2 10880   6.00000000000E-003  4.87213923798E-002  0.00000000000E+000  4.81780536571E+002
2 2 14176   6.00000000000E-003  4.98565323871E-002  0.00000000000E+000  4.81230180458E+002
2 2 14245   6.00000000000E-003  9.18984754932E-002  0.00000000000E+000  4.67196349286E+002
2 2 14246   6.00000000000E-003  9.22705868000E-002  0.00000000000E+000  4.67107080701E+002
2 2 11340   6.00000000000E-003  2.18523156298E-002  0.00000000000E+000  4.97177422186E+002
2 2 14177   6.00000000000E-003  5.97641524705E-002  0.00000000000E+000  4.76933372238E+002
2 2 10877   6.00000000000E-003  5.84279674445E-002  0.00000000000E+000  4.77490133952E+002
2 2 10877   6.00000000000E-003  5.85987786724E-002  0.00000000000E+000  4.77421573064E+002
2 2 9924   6.00000000000E-003  8.29049898944E-002  0.00000000000E+000  4.69362150867E+002
2 2 10864   6.00000000000E-003  8.45724050953E-002  0.00000000000E+000  4.68972649980E+002
2 2 10864   6.00000000000E-003  8.46560352795E-002  0.00000000000E+000  4.68952698315E+002
2 2 11270   6.00000000000E-003  5.02141185098E-002  0.00000000000E+000  4.81061438230E+002
2 2 9946   6.00000000000E-003  2.82557298627E-002  0.00000000000E+000  4.93067248914E+002
2 2 11341   6.00000000000E-003  2.21196317420E-002  0.00000000000E+000  4.97003212400E+002
2 2 9924   6.00000000000E-003  8.31054600808E-002  0.00000000000E+000  4.69316849001E+002
2 2 10875   6.00000000000E-003  2.50518899812E-002  0.00000000000E+000  4.95104213350E+002
2 2 10875   6.00000000000E-003  2.51806085845E-002  0.00000000000E+000  4.95019936294E+002
2 2 14180   6.00000000000E-003  2.63451270777E-002  0.00000000000E+000  4.94272023670E+002
2 2 10866   6.00000000000E-003  1.01960505561E-001  0.00000000000E+000  4.65098604430E+002
2 2 10866   6.00000000000E-003  1.02160829044E-001  0.00000000000E+000  4.65056520112E+002
2 2 11362   6.00000000000E-003  1.32586847389E-002  0.00000000000E+000  5.02875827222E+002
2 2 14181   6.00000000000E-003  1.03067049388E-001  0.00000000000E+000  4.64853399541E+002
2 2 14255   6.00000000000E-003  4.11611379982E-002  0.00000000000E+000  4.85563261114E+002
2 2 14256   6.00000000000E-003  4.15377883370E-002  0.00000000000E+000  4.85358868728E+002
2 2 14182   6.00000000000E-003  1.03544390456E-001  0.00000000000E+000  4.64743387266E+002
2 2 10872   6.00000000000E-003  6.83481283250E-002  0.00000000000E+000  4.73780361569E+002
2 2 10872   6.00000000000E-003  6.85420284595E-002  0.00000000000E+000  4.73717038890E+002
2 2 11285   6.00000000000E-003  7.00289175534E-002  0.00000000000E+000  4.73191811201E+002
2 2 11363   6.00000000000E-003  1.37614259724E-002  0.00000000000E+000  5.02542459722E+002
2 2 14183   6.00000000000E-003  3.98527102078E-002  0.00000000000E+000  4.86275649334E+002
2 2 14259   6.00000000000E-003  7.46098439792E-002  0.00000000000E+000  4.71742952588E+002
2 2 14260   6.00000000000E-003  7.50072607641E-002  0.00000000000E+000  4.71617641455E+002
2 2 14184   6.00000000000E-003  4.01649282506E-002  0.00000000000E+000  4.86106517060E+002
2 2 14261   6.00000000000E-003  3.44763194467E-002  0.00000000000E+000  4.89292855865E+002
3 1 8   5.00000000000E-003  1.00000000000E-002  0.00000000000E+000  5.05000000000E+002
3 1 900   4.74999998324E-003  1.00000000000E-002  0.00000000000E+000  5.04994860673E+002
3 1 901   4.24999998613E-003  1.00000000000E-002  0.00000000000E+000  5.04990656542E+002
3 1 891   4.49999996648E-003  1.00000000000E-002  0.00000000000E+000  5.04992264429E+002
3 1 902   3.75000002061E-003  1.00000000000E-002  0.00000000000E+000  5.04988366163E+002
3 1 892   4.00000000579E-003  1.00000000000E-002  0.00000000000E+000  5.04989391870E+002
3 1 903   3.25000003095E-003  1.00000000000E-002  0.00000000000E+000  5.04986814258E+002
3 1 893   3.50000003543E-003  1.00000000000E-002  0.00000000000E+000  5.04987521657E+002
3 1 904   2.75000001324E-003  1.00000000000E-002  0.00000000000E+000  5.04985705305E+002
3 1 894   3.00000002648E-003  1.00000000000E-002  0.00000000000E+000  5.04986214607E+002
3 1 905   2.24999998676E-003  1.00000000000E-002  0.00000000000E+000  5.04984901396E+002
3 1 895   2.50000000000E-003  1.00000000000E-002  0.00000000000E+000  5.04985271095E+002
3 1 906   1.74999996905E-003  1.00000000000E-002  0.00000000000E+000  5.04984323468E+002
3 1 896   1.99999997352E-003  1.00000000000E-002  0.00000000000E+000  5.04984587728E+002
3 1 907   1.24999997939E-003  1.00000000000E-002  0.00000000000E+000  5.04983922583E+002
3 1 897   1.49999996457E-003  1.00000000000E-002  0.00000000000E+000  5.04984102933E+002
3 1 908   7.50000013866E-004  1.00000000000E-002  0.00000000000E+000  5.04983669395E+002
3 1 898   9.99999994210E-004  1.00000000000E-002  0.00000000000E+000  5.04983778732E+002
3 1 909   2.50000016762E-004  1.00000000000E-002  0.00000000000E+000  5.04983547410E+002
3 1 899   5.00000033523E-004  1.00000000000E-002  0.00000000000E+000  5.04983592712E+002
3 1 22   0.00000000000E+000  1.00000000000E-002  0.00000000000E+000  5.04983532528E+002
3 2 10995   6.00000000000E-003  1.29501232712E-002  0.00000000000E+000  5.02840815656E+002
3 2 10996   6.00000000000E-003  1.25987917909E-002  0.00000000000E+000  5.03098711941E+002
3 2 11177   6.00000000000E-003  1.19642034377E-001  0.00000000000E+000  4.52916612871E+002
3 2 11269   6.00000000000E-003  8.88247183164E-002  0.00000000000E+000  4.73079130678E+002
3 2 9924   6.00000000000E-003  8.27045197080E-002  0.00000000000E+000  4.74033566653E+002
3 2 11308   6.00000000000E-003  5.66660686411E-002  0.00000000000E+000  4.79965759966E+002
3 2 14126   6.00000000000E-003  1.88047288583E-002  0.00000000000E+000  4.98641485259E+002
3 2 9946   6.00000000000E-003  2.85905868273E-002  0.00000000000E+000  4.92235390933E+002
3 2 14236   6.00000000000E-003  3.73666172982E-002  0.00000000000E+000  4.87454645423E+002
3 2 14127   6.00000000000E-003  1.90960623786E-002  0.00000000000E+000  4.98435559736E+002
3 2 14237   6.00000000000E-003  3.78270963391E-002  0.00000000000E+000  4.87225035551E+002
3 2 9925   6.00000000000E-003  7.17600111151E-002  0.00000000000E+000  4.76096920903E+002
3 2 11337   6.00000000000E-003  1.42347608704E-002  0.00000000000E+000  5.01903944819E+002
3 2 14163   6.00000000000E-003  1.09259194453E-001  0.00000000000E+000  4.69669855418E+002
3 2 9925   6.00000000000E-003  7.19604972348E-002  0.00000000000E+000  4.76062076870E+002
3 2 14240   6.00000000000E-003  3.87719108226E-002  0.00000000000E+000  4.86782764525E+002
3 2 14164   6.00000000000E-003  1.09640196747E-001  0.00000000000E+000  4.69377963321E+002
3 2 14241   6.00000000000E-003  3.90383550065E-002  0.00000000000E+000  4.86655413982E+002
3 2 14242   6.00000000000E-003  1.04592422594E-001  0.00000000000E+000  4.70940741369E+002
3 2 11282   6.00000000000E-003  2.66749134508E-002  0.00000000000E+000  4.93407464089E+002
3 2 11338   6.00000000000E-003  1.40684299296E-002  0.00000000000E+000  5.02025767383E+002
3 2 14175   6.00000000000E-003  9.33128098479E-002  0.00000000000E+000  4.72465149306E+002
3 2 10880   6.00000000000E-003  4.85528988378E-002  0.00000000000E+000  4.82706710140E+002
3 2 10880   6.00000000000E-003  4.87213923798E-002  0.00000000000E+000  4.82645655011E+002
3 2 14176   6.00000000000E-003  4.98565323871E-002  0.00000000000E+000  4.82215763606E+002
3 2 14245   6.00000000000E-003  9.18984754932E-002  0.00000000000E+000  4.72645504705E+002
3 2 14246   6.00000000000E-003  9.22705868000E-002  0.00000000000E+000  4.72591913961E+002
3 2 11340   6.00000000000E-003  2.18523156298E-002  0.00000000000E+000  4.96538898168E+002
3 2 14177   6.00000000000E-003  5.97641524705E-002  0.00000000000E+000  4.79065713936E+002
3 2 10877   6.00000000000E-003  5.84279674445E-002  0.00000000000E+000  4.79467478207E+002
3 2 10877   6.00000000000E-003  5.85987786724E-002  0.00000000000E+000  4.79419397058E+002
3 2 9924   6.00000000000E-003  8.29049898944E-002  0.00000000000E+000  4.73991696000E+002
3 2 10864   6.00000000000E-003  8.45724050953E-002  0.00000000000E+000  4.73746978109E+002
3 2 10864   6.00000000000E-003  8.46560352795E-002  0.00000000000E+000  4.73734050542E+002
3 2 11270   6.00000000000E-003  5.02141185098E-002  0.00000000000E+000  4.82086382301E+002
3 2 9946   6.00000000000E-003  2.82557298627E-002  0.00000000000E+000  4.92440015490E+002
3 2 11341   6.00000000000E-003  2.21196317420E-002  0.00000000000E+000  4.96361656893E+002
3 2 9924   6.00000000000E-003  8.31054600808E-002  0.00000000000E+000  4.73964868007E+002
3 2 10875   6.00000000000E-003  2.50518899812E-002  0.00000000000E+000  4.94442837813E+002
3 2 10875   6.00000000000E-003  2.51806085845E-002  0.00000000000E+000  4.94358792336E+002
3 2 14180   6.00000000000E-003  2.63451270777E-002  0.00000000000E+000  4.93615738509E+002
3 2 10866   6.00000000000E-003  1.01960505561E-001  0.00000000000E+000  4.71323973068E+002
3 2 10866   6.00000000000E-003  1.02160829044E-001  0.00000000000E+000  4.71295601432E+002
3 2 11362   6.00000000000E-003  1.32586847389E-002  0.00000000000E+000  5.02614733081E+002
3 2 14181   6.00000000000E-003  1.03067049388E-001  0.00000000000E+000  4.71161127973E+002
3 2 14255   6.00000000000E-003  4.11611379982E-002  0.00000000000E+000  4.85686750043E+002
3 2 14256   6.00000000000E-003  4.15377883370E-002  0.00000000000E+000  4.85515038247E+002
3 2 14182   6.00000000000E-003  1.03544390456E-001  0.00000000000E+000  4.71089614065E+002
3 2 10872   6.00000000000E-003  6.83481283250E-002  0.00000000000E+000  4.76893937352E+002
3 2 10872   6.00000000000E-003  6.85420284595E-002  0.00000000000E+000  4.76851245818E+002
3 2 11285   6.00000000000E-003  7.00289175534E-002  0.00000000000E+000  4.76488497187E+002
3 2 11363   6.00000000000E-003  1.37614259724E-002  0.00000000000E+000  5.02248499723E+002
3 2 14183   6.00000000000E-003  3.98527102078E-002  0.00000000000E+000  4.86285912338E+002
3 2 14259   6.00000000000E-003  7.46098439792E-002  0.00000000000E+000  4.75530771493E+002
3 2 14260   6.00000000000E-003  7.50072607641E-002  0.00000000000E+000  4.75448479548E+002
3 2 14184   6.00000000000E-003  4.01649282506E-002  0.00000000000E+000  4.86145926916E+002
3 2 14261   6.00000000000E-003  3.44763194467E-002  0.00000000000E+000  4.88907155888E+002
4 1 8   5.00000000000E-003  1.00000000000E-002  0.00000000000E+000  5.05000000000E+002
4 1 900   4.74999998324E-003  1.00000000000E-002  0.00000000000E+000  5.05008616599E+002
4 1 901   4.24999998613E-003  1.00000000000E-002  0.00000000000E+000  5.05017666089E+002
4 1 891   4.49999996648E-003  1.00000000000E-002  0.00000000000E+000  5.05013835814E+002
4 1 902   3.75000002061E-003  1.00000000000E-002  0.00000000000E+000  5.05023816612E+002
4 1 892   4.00000000579E-003  1.00000000000E-002  0.00000000000E+000  5.05020947250E+002
4 1 903   3.25000003095E-003  1.00000000000E-002  0.00000000000E+000  5.05028606798E+002
4 1 893   3.50000003543E-003  1.00000000000E-002  0.00000000000E+000  5.05026350646E+002
4 1 904   2.75000001324E-003  1.00000000000E-002  0.00000000000E+000  5.05032423090E+002
4 1 894   3.00000002648E-003  1.00000000000E-002  0.00000000000E+000  5.05030623230E+002
4 1 905   2.24999998676E-003  1.00000000000E-002  0.00000000000E+000  5.05035446870E+002
4 1 895   2.50000000000E-003  1.00000000000E-002  0.00000000000E+000  5.05034026344E+002
4 1 906   1.74999996905E-003  1.00000000000E-002  0.00000000000E+000  5.05037781407E+002
4 1 896   1.99999997352E-003  1.00000000000E-002  0.00000000000E+000  5.05036695722E+002
4 1 907   1.24999997939E-003  1.00000000000E-002  0.00000000000E+000  5.05039489993E+002
4 1 897   1.49999996457E-003  1.00000000000E-002  0.00000000000E+000  5.05038711215E+002
4 1 908   7.50000013866E-004  1.00000000000E-002  0.00000000000E+000  5.05040610961E+002
4 1 898   9.99999994210E-004  1.00000000000E-002  0.00000000000E+000  5.05040122329E+002
4 1 909   2.50000016762E-004  1.00000000000E-002  0.00000000000E+000  5.05041166313E+002
4 1 899   5.00000033523E-004  1.00000000000E-002  0.00000000000E+000  5.05040958393E+002
4 1 22   0.00000000000E+000  1.00000000000E-002  0.00000000000E+000  5.05041235658E+002
4 2 10995   6.00000000000E-003  1.29501232712E-002  0.00000000000E+000  5.03142456173E+002
4 2 10996   6.00000000000E-003  1.25987917909E-002  0.00000000000E+000  5.03359152397E+002
4 2 11177   6.00000000000E-003  1.19642034377E-001  0.00000000000E+000  4.59029191490E+002
4 2 11269   6.00000000000E-003  8.88247183164E-002  0.00000000000E+000  4.77363271791E+002
4 2 9924   6.00000000000E-003  8.27045197080E-002  0.00000000000E+000  4.78349252685E+002
4 2 11308   6.00000000000E-003  5.66660686411E-002  0.00000000000E+000  4.83934018566E+002
4 2 14126   6.00000000000E-003  1.88047288583E-002  0.00000000000E+000  4.99611737777E+002
4 2 9946   6.00000000000E-003  2.85905868273E-002  0.00000000000E+000  4.94270253179E+002
4 2 14236   6.00000000000E-003  3.73666172982E-002  0.00000000000E+000  4.90299142816E+002
4 2 14127   6.00000000000E-003  1.90960623786E-002  0.00000000000E+000  4.99439412690E+002
4 2 14237   6.00000000000E-003  3.78270963391E-002  0.00000000000E+000  4.90108225810E+002
4 2 9925   6.00000000000E-003  7.17600111151E-002  0.00000000000E+000  4.80386084254E+002
4 2 11337   6.00000000000E-003  1.42347608704E-002  0.00000000000E+000  5.02353806768E+002
4 2 14163   6.00000000000E-003  1.09259194453E-001  0.00000000000E+000  4.73868816907E+002
4 2 9925   6.00000000000E-003  7.19604972348E-002  0.00000000000E+000  4.80351328781E+002
4 2 14240   6.00000000000E-003  3.87719108226E-002  0.00000000000E+000  4.89739472340E+002
4 2 14164   6.00000000000E-003  1.09640196747E-001  0.00000000000E+000  4.73606965264E+002
4 2 14241   6.00000000000E-003  3.90383550065E-002  0.00000000000E+000  4.89633369995E+002
4 2 14242   6.00000000000E-003  1.04592422594E-001  0.00000000000E+000  4.75088836099E+002
4 2 11282   6.00000000000E-003  2.66749134508E-002  0.00000000000E+000  4.95244549400E+002
4 2 11338   6.00000000000E-003  1.40684299296E-002  0.00000000000E+000  5.02456329557E+002
4 2 14175   6.00000000000E-003  9.33128098479E-002  0.00000000000E+000  4.76708972584E+002
4 2 10880   6.00000000000E-003  4.85528988378E-002  0.00000000000E+000  4.86308437937E+002
4 2 10880   6.00000000000E-003  4.87213923798E-002  0.00000000000E+000  4.86256153419E+002
4 2 14176   6.00000000000E-003  4.98565323871E-002  0.00000000000E+000  4.85889587736E+002
4 2 14245   6.00000000000E-003  9.18984754932E-002  0.00000000000E+000  4.76903279727E+002
4 2 14246   6.00000000000E-003  9.22705868000E-002  0.00000000000E+000  4.76846657759E+002
4 2 11340   6.00000000000E-003  2.18523156298E-002  0.00000000000E+000  4.97853464970E+002
4 2 14177   6.00000000000E-003  5.97641524705E-002  0.00000000000E+000  4.83132739794E+002
4 2 10877   6.00000000000E-003  5.84279674445E-002  0.00000000000E+000  4.83489696102E+002
4 2 10877   6.00000000000E-003  5.85987786724E-002  0.00000000000E+000  4.83446578653E+002
4 2 9924   6.00000000000E-003  8.29049898944E-002  0.00000000000E+000  4.78308328829E+002
4 2 10864   6.00000000000E-003  8.45724050953E-002  0.00000000000E+000  4.78053527146E+002
4 2 10864   6.00000000000E-003  8.46560352795E-002  0.00000000000E+000  4.78040107219E+002
4 2 11270   6.00000000000E-003  5.02141185098E-002  0.00000000000E+000  4.85778907376E+002
4 2 9946   6.00000000000E-003  2.82557298627E-002  0.00000000000E+000  4.94440083328E+002
4 2 11341   6.00000000000E-003  2.21196317420E-002  0.00000000000E+000  4.97705713787E+002
4 2 9924   6.00000000000E-003  8.31054600808E-002  0.00000000000E+000  4.78279723384E+002
4 2 10875   6.00000000000E-003  2.50518899812E-002  0.00000000000E+000  4.96105901832E+002
4 2 10875   6.00000000000E-003  2.51806085845E-002  0.00000000000E+000  4.96036042789E+002
4 2 14180   6.00000000000E-003  2.63451270777E-002  0.00000000000E+000  4.95417556856E+002
4 2 10866   6.00000000000E-003  1.01960505561E-001  0.00000000000E+000  4.75489970962E+002
4 2 10866   6.00000000000E-003  1.02160829044E-001  0.00000000000E+000  4.75460088276E+002
4 2 11362   6.00000000000E-003  1.32586847389E-002  0.00000000000E+000  5.02952280224E+002
